,date,time,comp,round,day,venue,opponent,formation,gf,ga,result,gls,sh,sot,sot%,g/sh,g/sot,dist,pk,pkatt,team,year
36,2023-03-14,20:00,Champions Lg,Round of 16,Tue,Away,pt Porto,3-5-2,0.0,0.0,D,0.0,11.0,5.0,45.5,0.0,0.0,17.9,0.0,0.0,Internazionale,2022
37,2023-03-19,20:45,Serie A,Matchweek 27,Sun,Home,Juventus,3-5-2,0.0,1.0,L,0.0,18.0,3.0,16.7,0.0,0.0,19.9,0.0,0.0,Internazionale,2022
38,2023-04-01,18:00,Serie A,Matchweek 28,Sat,Home,Fiorentina,3-5-2,0.0,1.0,L,0.0,16.0,3.0,18.8,0.0,0.0,12.7,0.0,0.0,Internazionale,2022
39,2023-04-04,21:00,Coppa Italia,Semi-finals,Tue,Away,Juventus,3-5-2,1.0,1.0,D,1.0,12.0,4.0,33.3,0.0,0.0,,1.0,1.0,Internazionale,2022
40,2023-04-07,17:00,Serie A,Matchweek 29,Fri,Away,Salernitana,3-5-2,1.0,1.0,D,1.0,25.0,11.0,44.0,0.04,0.09,13.7,0.0,0.0,Internazionale,2022
41,2023-04-11,20:00,Champions Lg,Quarter-finals,Tue,Away,pt Benfica,3-5-2,2.0,0.0,W,2.0,8.0,3.0,37.5,0.13,0.33,19.3,1.0,1.0,Internazionale,2022
42,2023-04-15,20:45,Serie A,Matchweek 30,Sat,Home,Monza,3-5-2,0.0,1.0,L,0.0,25.0,6.0,24.0,0.0,0.0,18.4,0.0,0.0,Internazionale,2022
43,2023-04-19,21:00,Champions Lg,Quarter-finals,Wed,Home,pt Benfica,3-5-2,3.0,3.0,D,3.0,11.0,3.0,27.3,0.27,1.0,17.2,0.0,0.0,Internazionale,2022
44,2023-04-23,12:30,Serie A,Matchweek 31,Sun,Away,Empoli,3-5-2,3.0,0.0,W,3.0,16.0,4.0,25.0,0.19,0.75,18.9,0.0,0.0,Internazionale,2022
45,2023-04-26,21:00,Coppa Italia,Semi-finals,Wed,Home,Juventus,3-5-2,1.0,0.0,W,1.0,11.0,4.0,36.4,0.09,0.25,,0.0,0.0,Internazionale,2022
46,2023-04-30,12:30,Serie A,Matchweek 32,Sun,Home,Lazio,3-5-2,3.0,1.0,W,3.0,25.0,9.0,36.0,0.12,0.33,15.9,0.0,0.0,Internazionale,2022
47,2023-05-03,21:00,Serie A,Matchweek 33,Wed,Away,Hellas Verona,3-5-2,6.0,0.0,W,5.0,20.0,10.0,50.0,0.25,0.5,14.5,0.0,0.0,Internazionale,2022
48,2023-05-06,18:00,Serie A,Matchweek 34,Sat,Away,Roma,3-5-2,2.0,0.0,W,2.0,10.0,4.0,40.0,0.2,0.5,21.0,0.0,0.0,Internazionale,2022
49,2023-05-10,21:00,Champions Lg,Semi-finals,Wed,Away,it Milan,3-5-2,2.0,0.0,W,2.0,16.0,5.0,31.3,0.13,0.4,18.5,0.0,0.0,Internazionale,2022
50,2023-05-13,20:45,Serie A,Matchweek 35,Sat,Home,Sassuolo,3-5-2,4.0,2.0,W,3.0,11.0,3.0,27.3,0.27,1.0,16.7,0.0,0.0,Internazionale,2022
51,2023-05-16,21:00,Champions Lg,Semi-finals,Tue,Home,it Milan,,,,,,,,,,,,,,Internazionale,2022
52,2023-05-21,18:00,Serie A,Matchweek 36,Sun,Away,Napoli,,,,,,,,,,,,,,Internazionale,2022
53,2023-05-24,21:00,Coppa Italia,Final,Wed,Away,Fiorentina,,,,,,,,,,,,,,Internazionale,2022
54,2023-05-28,,Serie A,Matchweek 37,Sun,Home,Atalanta,,,,,,,,,,,,,,Internazionale,2022
55,2023-06-04,,Serie A,Matchweek 38,Sun,Away,Torino,,,,,,,,,,,,,,Internazionale,2022
0,2022-08-14,18:30,Serie A,Matchweek 1,Sun,Home,Bologna,4-3-3,2.0,1.0,W,1.0,9.0,6.0,66.7,0.11,0.17,19.7,0.0,0.0,Lazio,2022
1,2022-08-20,18:30,Serie A,Matchweek 2,Sat,Away,Torino,4-3-3,0.0,0.0,D,0.0,7.0,2.0,28.6,0.0,0.0,16.5,0.0,0.0,Lazio,2022
2,2022-08-26,20:45,Serie A,Matchweek 3,Fri,Home,Inter,4-3-3,3.0,1.0,W,3.0,11.0,7.0,63.6,0.27,0.43,14.5,0.0,0.0,Lazio,2022
3,2022-08-31,18:30,Serie A,Matchweek 4,Wed,Away,Sampdoria,4-3-3,1.0,1.0,D,1.0,13.0,6.0,46.2,0.08,0.17,18.4,0.0,0.0,Lazio,2022
4,2022-09-03,20:45,Serie A,Matchweek 5,Sat,Home,Napoli,4-3-3,1.0,2.0,L,1.0,8.0,2.0,25.0,0.13,0.5,26.7,0.0,0.0,Lazio,2022
5,2022-09-08,21:00,Europa Lg,Group stage,Thu,Home,nl Feyenoord,4-3-3,4.0,2.0,W,4.0,15.0,8.0,53.3,0.27,0.5,12.7,0.0,0.0,Lazio,2022
6,2022-09-11,18:00,Serie A,Matchweek 6,Sun,Home,Hellas Verona,4-3-3,2.0,0.0,W,2.0,15.0,6.0,40.0,0.13,0.33,15.9,0.0,0.0,Lazio,2022
7,2022-09-15,18:45,Europa Lg,Group stage,Thu,Away,dk Midtjylland,4-3-3,1.0,5.0,L,1.0,13.0,2.0,15.4,0.08,0.5,17.6,0.0,0.0,Lazio,2022
8,2022-09-18,15:00,Serie A,Matchweek 7,Sun,Away,Cremonese,4-3-3,4.0,0.0,W,4.0,13.0,5.0,38.5,0.23,0.6,13.4,1.0,1.0,Lazio,2022
9,2022-10-02,12:30,Serie A,Matchweek 8,Sun,Home,Spezia,4-3-3,4.0,0.0,W,4.0,12.0,6.0,50.0,0.33,0.67,13.8,0.0,1.0,Lazio,2022
10,2022-10-06,18:45,Europa Lg,Group stage,Thu,Away,at Sturm Graz,4-3-3,0.0,0.0,D,0.0,7.0,4.0,57.1,0.0,0.0,11.9,0.0,0.0,Lazio,2022
11,2022-10-10,20:45,Serie A,Matchweek 9,Mon,Away,Fiorentina,4-3-3,4.0,0.0,W,4.0,10.0,6.0,60.0,0.4,0.67,15.6,0.0,0.0,Lazio,2022
12,2022-10-13,21:00,Europa Lg,Group stage,Thu,Home,at Sturm Graz,4-3-3,2.0,2.0,D,2.0,8.0,2.0,25.0,0.13,0.5,17.9,1.0,1.0,Lazio,2022
13,2022-10-16,15:00,Serie A,Matchweek 10,Sun,Home,Udinese,4-3-3,0.0,0.0,D,0.0,8.0,3.0,37.5,0.0,0.0,16.2,0.0,0.0,Lazio,2022
14,2022-10-23,18:00,Serie A,Matchweek 11,Sun,Away,Atalanta,4-3-3,2.0,0.0,W,2.0,12.0,5.0,41.7,0.17,0.4,23.0,0.0,0.0,Lazio,2022
15,2022-10-27,18:45,Europa Lg,Group stage,Thu,Home,dk Midtjylland,4-3-3,2.0,1.0,W,2.0,16.0,8.0,50.0,0.13,0.25,18.2,0.0,0.0,Lazio,2022
16,2022-10-30,18:00,Serie A,Matchweek 12,Sun,Home,Salernitana,4-4-2,1.0,3.0,L,1.0,13.0,4.0,30.8,0.08,0.25,15.3,0.0,0.0,Lazio,2022
17,2022-11-03,18:45,Europa Lg,Group stage,Thu,Away,nl Feyenoord,4-3-3,0.0,1.0,L,0.0,12.0,4.0,33.3,0.0,0.0,17.9,0.0,0.0,Lazio,2022
18,2022-11-06,18:00,Serie A,Matchweek 13,Sun,Away,Roma,4-3-3,1.0,0.0,W,1.0,5.0,3.0,60.0,0.2,0.33,23.0,0.0,0.0,Lazio,2022
19,2022-11-10,20:45,Serie A,Matchweek 14,Thu,Home,Monza,4-3-3,1.0,0.0,W,1.0,12.0,4.0,33.3,0.08,0.25,16.5,0.0,0.0,Lazio,2022
20,2022-11-13,20:45,Serie A,Matchweek 15,Sun,Away,Juventus,4-3-3,0.0,3.0,L,0.0,10.0,3.0,30.0,0.0,0.0,21.9,0.0,0.0,Lazio,2022
21,2023-01-04,16:30,Serie A,Matchweek 16,Wed,Away,Lecce,4-3-3,1.0,2.0,L,1.0,8.0,2.0,25.0,0.13,0.5,15.1,0.0,0.0,Lazio,2022
22,2023-01-08,15:00,Serie A,Matchweek 17,Sun,Home,Empoli,4-3-3,2.0,2.0,D,2.0,18.0,4.0,22.2,0.11,0.5,19.7,0.0,0.0,Lazio,2022
23,2023-01-15,12:30,Serie A,Matchweek 18,Sun,Away,Sassuolo,4-1-4-1,2.0,0.0,W,2.0,11.0,2.0,18.2,0.09,0.5,16.9,1.0,1.0,Lazio,2022
24,2023-01-19,18:00,Coppa Italia,Round of 16,Thu,Home,Bologna,4-3-3,1.0,0.0,W,1.0,14.0,6.0,42.9,0.07,0.17,,0.0,0.0,Lazio,2022
25,2023-01-24,20:45,Serie A,Matchweek 19,Tue,Home,Milan,4-3-3,4.0,0.0,W,4.0,9.0,4.0,44.4,0.33,0.75,16.9,1.0,1.0,Lazio,2022
26,2023-01-29,18:00,Serie A,Matchweek 20,Sun,Home,Fiorentina,4-3-3,1.0,1.0,D,1.0,13.0,1.0,7.7,0.08,1.0,16.6,0.0,0.0,Lazio,2022
27,2023-02-02,21:00,Coppa Italia,Quarter-finals,Thu,Away,Juventus,4-3-3,0.0,1.0,L,0.0,11.0,1.0,9.1,0.0,0.0,,0.0,0.0,Lazio,2022
28,2023-02-06,18:30,Serie A,Matchweek 21,Mon,Away,Hellas Verona,4-3-3,1.0,1.0,D,1.0,9.0,2.0,22.2,0.11,0.5,18.6,0.0,0.0,Lazio,2022
29,2023-02-11,20:45,Serie A,Matchweek 22,Sat,Home,Atalanta,4-3-3,0.0,2.0,L,0.0,13.0,5.0,38.5,0.0,0.0,23.5,0.0,0.0,Lazio,2022
30,2023-02-16,21:00,Conf Lg,Knockout round play-offs,Thu,Home,ro CFR Cluj,4-3-3,1.0,0.0,W,1.0,13.0,5.0,38.5,0.08,0.2,15.3,0.0,0.0,Lazio,2022
31,2023-02-19,15:00,Serie A,Matchweek 23,Sun,Away,Salernitana,4-3-3,2.0,0.0,W,2.0,19.0,5.0,26.3,0.05,0.2,20.1,1.0,2.0,Lazio,2022
32,2023-02-23,19:45,Conf Lg,Knockout round play-offs,Thu,Away,ro CFR Cluj,4-3-3,0.0,0.0,D,0.0,16.0,3.0,18.8,0.0,0.0,16.2,0.0,0.0,Lazio,2022
33,2023-02-27,20:45,Serie A,Matchweek 24,Mon,Home,Sampdoria,4-3-3,1.0,0.0,W,1.0,15.0,4.0,26.7,0.07,0.25,15.2,0.0,0.0,Lazio,2022
34,2023-03-03,20:45,Serie A,Matchweek 25,Fri,Away,Napoli,4-3-3,1.0,0.0,W,1.0,5.0,1.0,20.0,0.2,1.0,20.9,0.0,0.0,Lazio,2022
35,2023-03-07,18:45,Conf Lg,Round of 16,Tue,Home,nl AZ Alkmaar,4-3-3,1.0,2.0,L,1.0,15.0,6.0,40.0,0.07,0.17,14.5,0.0,0.0,Lazio,2022
36,2023-03-11,20:45,Serie A,Matchweek 26,Sat,Away,Bologna,4-3-3,0.0,0.0,D,0.0,5.0,2.0,40.0,0.0,0.0,16.9,0.0,0.0,Lazio,2022
37,2023-03-16,21:00,Conf Lg,Round of 16,Thu,Away,nl AZ Alkmaar,4-1-4-1,1.0,2.0,L,1.0,6.0,3.0,50.0,0.17,0.33,23.6,0.0,0.0,Lazio,2022
38,2023-03-19,18:00,Serie A,Matchweek 27,Sun,Home,Roma,4-3-3,1.0,0.0,W,1.0,12.0,5.0,41.7,0.08,0.2,22.9,0.0,0.0,Lazio,2022
39,2023-04-02,15:00,Serie A,Matchweek 28,Sun,Away,Monza,4-3-3,2.0,0.0,W,2.0,8.0,4.0,50.0,0.25,0.5,19.9,0.0,0.0,Lazio,2022
40,2023-04-08,20:45,Serie A,Matchweek 29,Sat,Home,Juventus,4-3-3,2.0,1.0,W,2.0,9.0,4.0,44.4,0.22,0.5,17.4,0.0,0.0,Lazio,2022
41,2023-04-14,20:45,Serie A,Matchweek 30,Fri,Away,Spezia,4-3-3,3.0,0.0,W,3.0,12.0,6.0,50.0,0.17,0.33,16.0,1.0,1.0,Lazio,2022
42,2023-04-22,18:00,Serie A,Matchweek 31,Sat,Home,Torino,4-3-3,0.0,1.0,L,0.0,10.0,5.0,50.0,0.0,0.0,18.5,0.0,0.0,Lazio,2022
43,2023-04-30,12:30,Serie A,Matchweek 32,Sun,Away,Inter,4-3-3,1.0,3.0,L,1.0,9.0,5.0,55.6,0.11,0.2,16.9,0.0,0.0,Lazio,2022
44,2023-05-03,21:00,Serie A,Matchweek 33,Wed,Home,Sassuolo,4-3-3,2.0,0.0,W,2.0,13.0,5.0,38.5,0.15,0.4,18.1,0.0,0.0,Lazio,2022
45,2023-05-06,15:00,Serie A,Matchweek 34,Sat,Away,Milan,4-3-3,0.0,2.0,L,0.0,8.0,0.0,0.0,0.0,,14.5,0.0,0.0,Lazio,2022
46,2023-05-12,20:45,Serie A,Matchweek 35,Fri,Home,Lecce,4-3-3,2.0,2.0,D,2.0,20.0,6.0,30.0,0.1,0.33,17.4,0.0,0.0,Lazio,2022
47,2023-05-21,20:45,Serie A,Matchweek 36,Sun,Away,Udinese,,,,,,,,,,,,,,Lazio,2022
48,2023-05-28,,Serie A,Matchweek 37,Sun,Home,Cremonese,,,,,,,,,,,,,,Lazio,2022
49,2023-06-04,,Serie A,Matchweek 38,Sun,Away,Empoli,,,,,,,,,,,,,,Lazio,2022
0,2022-08-13,18:30,Serie A,Matchweek 1,Sat,Home,Udinese,4-2-3-1,4.0,2.0,W,4.0,13.0,4.0,30.8,0.23,0.75,19.6,1.0,1.0,Milan,2022
1,2022-08-21,20:45,Serie A,Matchweek 2,Sun,Away,Atalanta,4-2-3-1,1.0,1.0,D,1.0,18.0,7.0,38.9,0.06,0.14,20.3,0.0,0.0,Milan,2022
2,2022-08-27,20:45,Serie A,Matchweek 3,Sat,Home,Bologna,4-2-3-1,2.0,0.0,W,2.0,19.0,7.0,36.8,0.11,0.29,15.1,0.0,0.0,Milan,2022
3,2022-08-30,18:30,Serie A,Matchweek 4,Tue,Away,Sassuolo,4-2-3-1,0.0,0.0,D,0.0,11.0,2.0,18.2,0.0,0.0,18.8,0.0,0.0,Milan,2022
4,2022-09-03,18:00,Serie A,Matchweek 5,Sat,Home,Inter,4-2-3-1,3.0,2.0,W,3.0,21.0,5.0,23.8,0.14,0.6,16.7,0.0,0.0,Milan,2022
5,2022-09-06,21:00,Champions Lg,Group stage,Tue,Away,at RB Salzburg,4-2-3-1,1.0,1.0,D,1.0,14.0,3.0,21.4,0.07,0.33,22.4,0.0,0.0,Milan,2022
6,2022-09-10,20:45,Serie A,Matchweek 6,Sat,Away,Sampdoria,4-2-3-1,2.0,1.0,W,2.0,14.0,3.0,21.4,0.07,0.33,15.1,1.0,1.0,Milan,2022
7,2022-09-14,18:45,Champions Lg,Group stage,Wed,Home,hr Dinamo Zagreb,4-2-3-1,3.0,1.0,W,3.0,16.0,6.0,37.5,0.13,0.33,18.9,1.0,1.0,Milan,2022
8,2022-09-18,20:45,Serie A,Matchweek 7,Sun,Home,Napoli,4-2-3-1,1.0,2.0,L,1.0,22.0,5.0,22.7,0.05,0.2,13.8,0.0,0.0,Milan,2022
9,2022-10-01,20:45,Serie A,Matchweek 8,Sat,Away,Empoli,4-2-3-1,3.0,1.0,W,3.0,19.0,6.0,31.6,0.16,0.5,19.1,0.0,0.0,Milan,2022
10,2022-10-05,20:00,Champions Lg,Group stage,Wed,Away,eng Chelsea,4-2-3-1,0.0,3.0,L,0.0,4.0,1.0,25.0,0.0,0.0,11.3,0.0,0.0,Milan,2022
11,2022-10-08,18:00,Serie A,Matchweek 9,Sat,Home,Juventus,4-3-2-1,2.0,0.0,W,2.0,21.0,3.0,14.3,0.1,0.67,17.0,0.0,0.0,Milan,2022
12,2022-10-11,21:00,Champions Lg,Group stage,Tue,Home,eng Chelsea,4-2-3-1,0.0,2.0,L,0.0,7.0,1.0,14.3,0.0,0.0,18.8,0.0,0.0,Milan,2022
13,2022-10-16,20:45,Serie A,Matchweek 10,Sun,Away,Hellas Verona,4-2-3-1,2.0,1.0,W,1.0,16.0,6.0,37.5,0.06,0.17,19.7,0.0,0.0,Milan,2022
14,2022-10-22,18:00,Serie A,Matchweek 11,Sat,Home,Monza,4-2-3-1,4.0,1.0,W,4.0,12.0,7.0,58.3,0.33,0.57,17.1,0.0,0.0,Milan,2022
15,2022-10-25,21:00,Champions Lg,Group stage,Tue,Away,hr Dinamo Zagreb,4-2-3-1,4.0,0.0,W,3.0,21.0,9.0,42.9,0.1,0.22,15.4,1.0,1.0,Milan,2022
16,2022-10-30,20:45,Serie A,Matchweek 12,Sun,Away,Torino,4-2-3-1,1.0,2.0,L,1.0,12.0,1.0,8.3,0.08,1.0,20.9,0.0,0.0,Milan,2022
17,2022-11-02,21:00,Champions Lg,Group stage,Wed,Home,at RB Salzburg,4-2-3-1,4.0,0.0,W,4.0,15.0,7.0,46.7,0.27,0.57,17.0,0.0,0.0,Milan,2022
18,2022-11-05,20:45,Serie A,Matchweek 13,Sat,Home,Spezia,4-2-3-1,2.0,1.0,W,2.0,23.0,10.0,43.5,0.09,0.2,17.1,0.0,0.0,Milan,2022
19,2022-11-08,20:45,Serie A,Matchweek 14,Tue,Away,Cremonese,3-4-1-2,0.0,0.0,D,0.0,16.0,5.0,31.3,0.0,0.0,18.6,0.0,0.0,Milan,2022
20,2022-11-13,18:00,Serie A,Matchweek 15,Sun,Home,Fiorentina,4-2-3-1,2.0,1.0,W,1.0,12.0,2.0,16.7,0.08,0.5,20.9,0.0,0.0,Milan,2022
21,2023-01-04,12:30,Serie A,Matchweek 16,Wed,Away,Salernitana,4-2-3-1,2.0,1.0,W,2.0,16.0,10.0,62.5,0.13,0.2,16.7,0.0,0.0,Milan,2022
22,2023-01-08,20:45,Serie A,Matchweek 17,Sun,Home,Roma,4-2-3-1,2.0,2.0,D,2.0,12.0,5.0,41.7,0.17,0.4,17.3,0.0,0.0,Milan,2022
23,2023-01-11,21:00,Coppa Italia,Round of 16,Wed,Home,Torino,3-5-1-1,0.0,1.0,L,0.0,34.0,8.0,23.5,0.0,0.0,,0.0,0.0,Milan,2022
24,2023-01-14,18:00,Serie A,Matchweek 18,Sat,Away,Lecce,4-2-3-1,2.0,2.0,D,2.0,12.0,5.0,41.7,0.17,0.4,16.2,0.0,0.0,Milan,2022
25,2023-01-18,22:00,Supercoppa Italiana,Supercoppa Italiana,Wed,Home,Inter,4-2-3-1,0.0,3.0,L,0.0,14.0,3.0,21.4,0.0,0.0,,0.0,0.0,Milan,2022
26,2023-01-24,20:45,Serie A,Matchweek 19,Tue,Away,Lazio,4-2-3-1,0.0,4.0,L,0.0,10.0,3.0,30.0,0.0,0.0,20.4,0.0,0.0,Milan,2022
27,2023-01-29,12:30,Serie A,Matchweek 20,Sun,Home,Sassuolo,4-2-3-1,2.0,5.0,L,2.0,9.0,5.0,55.6,0.22,0.4,18.9,0.0,0.0,Milan,2022
28,2023-02-05,20:45,Serie A,Matchweek 21,Sun,Away,Inter,3-5-2,0.0,1.0,L,0.0,4.0,0.0,0.0,0.0,,21.6,0.0,0.0,Milan,2022
29,2023-02-10,20:45,Serie A,Matchweek 22,Fri,Home,Torino,3-4-3,1.0,0.0,W,1.0,9.0,4.0,44.4,0.11,0.25,13.5,0.0,0.0,Milan,2022
30,2023-02-14,21:00,Champions Lg,Round of 16,Tue,Home,eng Tottenham,3-4-3,1.0,0.0,W,1.0,9.0,4.0,44.4,0.11,0.25,11.4,0.0,0.0,Milan,2022
31,2023-02-18,18:00,Serie A,Matchweek 23,Sat,Away,Monza,3-4-3,1.0,0.0,W,1.0,14.0,7.0,50.0,0.07,0.14,13.9,0.0,0.0,Milan,2022
32,2023-02-26,20:45,Serie A,Matchweek 24,Sun,Home,Atalanta,3-4-3,2.0,0.0,W,1.0,13.0,3.0,23.1,0.08,0.33,17.9,0.0,0.0,Milan,2022
33,2023-03-04,20:45,Serie A,Matchweek 25,Sat,Away,Fiorentina,3-4-3,1.0,2.0,L,1.0,8.0,6.0,75.0,0.13,0.17,15.8,0.0,0.0,Milan,2022
34,2023-03-08,20:00,Champions Lg,Round of 16,Wed,Away,eng Tottenham,3-4-3,0.0,0.0,D,0.0,14.0,3.0,21.4,0.0,0.0,18.0,0.0,0.0,Milan,2022
35,2023-03-13,20:45,Serie A,Matchweek 26,Mon,Home,Salernitana,3-4-3,1.0,1.0,D,1.0,24.0,3.0,12.5,0.04,0.33,18.8,0.0,0.0,Milan,2022
36,2023-03-18,20:45,Serie A,Matchweek 27,Sat,Away,Udinese,3-4-3,1.0,3.0,L,1.0,9.0,5.0,55.6,0.0,0.0,21.7,1.0,1.0,Milan,2022
37,2023-04-02,20:45,Serie A,Matchweek 28,Sun,Away,Napoli,4-2-3-1,4.0,0.0,W,4.0,14.0,8.0,57.1,0.29,0.5,18.1,0.0,0.0,Milan,2022
38,2023-04-07,21:00,Serie A,Matchweek 29,Fri,Home,Empoli,4-2-3-1,0.0,0.0,D,0.0,23.0,4.0,17.4,0.0,0.0,17.2,0.0,0.0,Milan,2022
39,2023-04-12,21:00,Champions Lg,Quarter-finals,Wed,Home,it Napoli,4-2-3-1,1.0,0.0,W,1.0,12.0,2.0,16.7,0.08,0.5,17.8,0.0,0.0,Milan,2022
40,2023-04-15,15:00,Serie A,Matchweek 30,Sat,Away,Bologna,4-2-3-1,1.0,1.0,D,1.0,19.0,5.0,26.3,0.05,0.2,18.4,0.0,0.0,Milan,2022
41,2023-04-18,21:00,Champions Lg,Quarter-finals,Tue,Away,it Napoli,4-2-3-1,1.0,1.0,D,1.0,5.0,3.0,60.0,0.2,0.33,18.9,0.0,1.0,Milan,2022
42,2023-04-23,18:00,Serie A,Matchweek 31,Sun,Home,Lecce,4-2-3-1,2.0,0.0,W,2.0,8.0,5.0,62.5,0.25,0.4,17.3,0.0,0.0,Milan,2022
43,2023-04-29,18:00,Serie A,Matchweek 32,Sat,Away,Roma,4-2-3-1,1.0,1.0,D,1.0,11.0,1.0,9.1,0.09,1.0,17.6,0.0,0.0,Milan,2022
44,2023-05-03,21:00,Serie A,Matchweek 33,Wed,Home,Cremonese,4-2-3-1,1.0,1.0,D,1.0,18.0,5.0,27.8,0.06,0.2,18.3,0.0,0.0,Milan,2022
45,2023-05-06,15:00,Serie A,Matchweek 34,Sat,Home,Lazio,4-2-3-1,2.0,0.0,W,2.0,10.0,3.0,30.0,0.2,0.67,17.1,0.0,0.0,Milan,2022
46,2023-05-10,21:00,Champions Lg,Semi-finals,Wed,Home,it Inter,4-2-3-1,0.0,2.0,L,0.0,13.0,2.0,15.4,0.0,0.0,18.5,0.0,0.0,Milan,2022
47,2023-05-13,18:00,Serie A,Matchweek 35,Sat,Away,Spezia,4-2-3-1,0.0,2.0,L,0.0,14.0,3.0,21.4,0.0,0.0,19.3,0.0,0.0,Milan,2022
48,2023-05-16,21:00,Champions Lg,Semi-finals,Tue,Away,it Inter,,,,,,,,,,,,,,Milan,2022
49,2023-05-20,20:45,Serie A,Matchweek 36,Sat,Home,Sampdoria,,,,,,,,,,,,,,Milan,2022
50,2023-05-28,,Serie A,Matchweek 37,Sun,Away,Juventus,,,,,,,,,,,,,,Milan,2022
51,2023-06-04,,Serie A,Matchweek 38,Sun,Home,Hellas Verona,,,,,,,,,,,,,,Milan,2022
0,2022-08-14,20:45,Serie A,Matchweek 1,Sun,Away,Salernitana,3-4-3,1.0,0.0,W,1.0,20.0,4.0,20.0,0.05,0.25,14.7,0.0,0.0,Roma,2022
1,2022-08-22,18:30,Serie A,Matchweek 2,Mon,Home,Cremonese,3-4-3,1.0,0.0,W,1.0,27.0,11.0,40.7,0.04,0.09,16.4,0.0,0.0,Roma,2022
2,2022-08-27,18:30,Serie A,Matchweek 3,Sat,Away,Juventus,3-4-3,1.0,1.0,D,1.0,8.0,4.0,50.0,0.13,0.25,14.9,0.0,0.0,Roma,2022
3,2022-08-30,20:45,Serie A,Matchweek 4,Tue,Home,Monza,3-4-3,3.0,0.0,W,3.0,15.0,8.0,53.3,0.2,0.38,14.5,0.0,0.0,Roma,2022
4,2022-09-04,20:45,Serie A,Matchweek 5,Sun,Away,Udinese,3-4-3,0.0,4.0,L,0.0,12.0,2.0,16.7,0.0,0.0,13.4,0.0,0.0,Roma,2022
5,2022-09-08,19:45,Europa Lg,Group stage,Thu,Away,bg Ludogorets,3-5-2,1.0,2.0,L,1.0,19.0,5.0,26.3,0.05,0.2,15.1,0.0,0.0,Roma,2022
6,2022-09-12,20:45,Serie A,Matchweek 6,Mon,Away,Empoli,3-4-3,2.0,1.0,W,2.0,12.0,6.0,50.0,0.17,0.33,14.2,0.0,1.0,Roma,2022
7,2022-09-15,21:00,Europa Lg,Group stage,Thu,Home,fi HJK,3-4-3,3.0,0.0,W,3.0,29.0,10.0,34.5,0.1,0.3,18.5,0.0,0.0,Roma,2022
8,2022-09-18,18:00,Serie A,Matchweek 7,Sun,Home,Atalanta,3-4-3,0.0,1.0,L,0.0,21.0,5.0,23.8,0.0,0.0,17.7,0.0,0.0,Roma,2022
9,2022-10-01,18:00,Serie A,Matchweek 8,Sat,Away,Inter,3-4-3,2.0,1.0,W,2.0,10.0,3.0,30.0,0.2,0.67,19.8,0.0,0.0,Roma,2022
10,2022-10-06,21:00,Europa Lg,Group stage,Thu,Home,es Betis,3-4-3,1.0,2.0,L,1.0,12.0,4.0,33.3,0.0,0.0,19.0,1.0,1.0,Roma,2022
11,2022-10-09,20:45,Serie A,Matchweek 9,Sun,Home,Lecce,3-4-3,2.0,1.0,W,2.0,19.0,5.0,26.3,0.05,0.2,16.5,1.0,1.0,Roma,2022
12,2022-10-13,18:45,Europa Lg,Group stage,Thu,Away,es Betis,5-3-2,1.0,1.0,D,1.0,4.0,2.0,50.0,0.25,0.5,16.3,0.0,0.0,Roma,2022
13,2022-10-17,18:30,Serie A,Matchweek 10,Mon,Away,Sampdoria,3-4-1-2,1.0,0.0,W,1.0,6.0,3.0,50.0,0.0,0.0,15.1,1.0,1.0,Roma,2022
14,2022-10-23,20:45,Serie A,Matchweek 11,Sun,Home,Napoli,3-5-2,0.0,1.0,L,0.0,6.0,0.0,0.0,0.0,,21.4,0.0,0.0,Roma,2022
15,2022-10-27,22:00,Europa Lg,Group stage,Thu,Away,fi HJK,3-4-3,2.0,1.0,W,1.0,18.0,4.0,22.2,0.06,0.25,16.2,0.0,0.0,Roma,2022
16,2022-10-31,18:30,Serie A,Matchweek 12,Mon,Away,Hellas Verona,3-5-2,3.0,1.0,W,3.0,14.0,6.0,42.9,0.21,0.5,14.7,0.0,0.0,Roma,2022
17,2022-11-03,21:00,Europa Lg,Group stage,Thu,Home,bg Ludogorets,3-5-2,3.0,1.0,W,3.0,18.0,7.0,38.9,0.06,0.14,20.6,2.0,2.0,Roma,2022
18,2022-11-06,18:00,Serie A,Matchweek 13,Sun,Home,Lazio,3-4-3,0.0,1.0,L,0.0,8.0,2.0,25.0,0.0,0.0,16.2,0.0,0.0,Roma,2022
19,2022-11-09,18:30,Serie A,Matchweek 14,Wed,Away,Sassuolo,3-4-3,1.0,1.0,D,1.0,11.0,4.0,36.4,0.09,0.25,16.2,0.0,0.0,Roma,2022
20,2022-11-13,15:00,Serie A,Matchweek 15,Sun,Home,Torino,3-4-3,1.0,1.0,D,1.0,12.0,4.0,33.3,0.08,0.25,19.5,0.0,1.0,Roma,2022
21,2023-01-04,16:30,Serie A,Matchweek 16,Wed,Home,Bologna,3-4-1-2,1.0,0.0,W,1.0,13.0,3.0,23.1,0.0,0.0,19.8,1.0,1.0,Roma,2022
22,2023-01-08,20:45,Serie A,Matchweek 17,Sun,Away,Milan,3-4-3,2.0,2.0,D,2.0,12.0,3.0,25.0,0.17,0.67,22.1,0.0,0.0,Roma,2022
